,Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Age,Gender,Account_Status
775,776,6,2025-02-02,Online,Expedia,Groceries,395.93,Debit Card,Pending,Houston,28,Female,Active
776,777,180,2025-02-02,POS,Target,Entertainment,33.51,Debit Card,Approved,Seattle,63,Male,Inactive
777,778,282,2025-02-02,Online,BestBuy,Groceries,585.34,Debit Card,Declined,San Francisco,48,Female,Active
778,779,226,2025-02-02,POS,Costco,Travel,16.25,Debit Card,Declined,Seattle,38,Other,Suspended
779,780,229,2025-02-02,ATM,Costco,Clothing,788.44,Credit Card,Approved,Houston,28,Female,Suspended
780,781,289,2025-02-02,ATM,BestBuy,Groceries,309.9,Debit Card,Pending,Seattle,60,Other,Inactive
781,782,150,2025-02-02,ATM,BestBuy,Groceries,45.06,Debit Card,Pending,San Francisco,48,Other,Active
782,783,277,2025-02-02,POS,BestBuy,Entertainment,590.41,Credit Card,Approved,Miami,30,Female,Suspended
783,784,198,2025-02-02,ATM,eBay,Electronics,400.7,Debit Card,Approved,Los Angeles,39,Other,Active
784,785,70,2025-02-02,Online,BestBuy,Entertainment,973.93,Credit Card,Pending,San Francisco,54,Female,Suspended
785,786,112,2025-02-02,ATM,Expedia,Entertainment,546.48,Credit Card,Declined,Houston,24,Female,Suspended
786,787,4,2025-02-02,ATM,Target,Travel,278.86,Debit Card,Approved,Los Angeles,49,Other,Inactive
787,788,95,2025-02-02,ATM,eBay,Health,710.89,Debit Card,Pending,Los Angeles,30,Female,Suspended
788,789,152,2025-02-02,Online,BestBuy,Groceries,275.13,Credit Card,Pending,Houston,34,Other,Inactive
789,790,137,2025-02-02,POS,Walmart,Entertainment,904.72,Credit Card,Declined,New York,45,Male,Active
790,791,247,2025-02-02,Online,Walmart,Entertainment,377.85,Credit Card,Declined,Seattle,39,Female,Suspended
791,792,243,2025-02-02,POS,Target,Electronics,552.12,Debit Card,Declined,San Francisco,23,Male,Active
792,793,31,2025-02-03,POS,Costco,Entertainment,55.32,Credit Card,Declined,Houston,69,Male,Inactive
793,794,40,2025-02-03,ATM,Amazon,Dining,428.99,Credit Card,Declined,Miami,24,Male,Active
794,795,229,2025-02-03,POS,Amazon,Health,833.2,Credit Card,Approved,Chicago,28,Female,Suspended
795,796,36,2025-02-03,Online,Costco,Groceries,806.62,Debit Card,Pending,Houston,66,Male,Active
796,797,223,2025-02-03,Online,eBay,Groceries,228.2,Credit Card,Approved,Seattle,34,Other,Inactive
797,798,6,2025-02-03,POS,eBay,Electronics,229.95,Debit Card,Approved,Seattle,28,Female,Active
798,799,220,2025-02-03,ATM,eBay,Travel,818.22,Debit Card,Approved,Los Angeles,61,Male,Inactive
799,800,75,2025-02-03,ATM,Amazon,Groceries,930.75,Credit Card,Approved,Los Angeles,29,Female,Suspended
800,801,4,2025-02-03,Online,Walmart,Dining,99.88,Debit Card,Approved,Houston,49,Other,Inactive
801,802,134,2025-02-03,ATM,Amazon,Groceries,452.81,Credit Card,Declined,Chicago,23,Male,Active
802,803,118,2025-02-03,POS,Expedia,Dining,340.77,Debit Card,Declined,Houston,60,Female,Active
803,804,94,2025-02-03,POS,BestBuy,Health,871.34,Debit Card,Pending,Chicago,56,Male,Suspended
804,805,62,2025-02-03,Online,eBay,Health,88.11,Credit Card,Approved,Chicago,52,Other,Inactive
805,806,194,2025-02-03,POS,Walmart,Clothing,215.07,Credit Card,Pending,Seattle,32,Other,Suspended
806,807,203,2025-02-03,Online,Target,Clothing,753.71,Credit Card,Declined,Seattle,50,Male,Inactive
807,808,26,2025-02-03,POS,Target,Dining,56.04,Debit Card,Declined,Seattle,23,Other,Inactive
808,809,173,2025-02-03,Online,BestBuy,Travel,495.07,Debit Card,Declined,Miami,56,Other,Inactive
809,810,300,2025-02-03,ATM,Walmart,Groceries,444.9,Credit Card,Approved,Seattle,64,Male,Inactive
810,811,133,2025-02-03,POS,Amazon,Entertainment,337.73,Credit Card,Approved,San Francisco,68,Female,Active
811,812,118,2025-02-03,POS,Amazon,Groceries,397.6,Debit Card,Declined,Los Angeles,60,Female,Active
812,813,275,2025-02-03,Online,Expedia,Clothing,532.29,Debit Card,Pending,Los Angeles,48,Male,Suspended
813,814,212,2025-02-03,Online,Expedia,Entertainment,165.56,Debit Card,Pending,Chicago,68,Female,Suspended
814,815,225,2025-02-03,POS,Amazon,Dining,574.14,Credit Card,Declined,Los Angeles,66,Male,Inactive
815,816,20,2025-02-03,Online,Target,Entertainment,806.41,Debit Card,Pending,New York,36,Female,Active
816,817,113,2025-02-04,POS,eBay,Groceries,761.36,Credit Card,Declined,Chicago,56,Male,Suspended
817,818,140,2025-02-04,ATM,Target,Groceries,158.13,Debit Card,Pending,Los Angeles,18,Male,Inactive
818,819,47,2025-02-04,Online,Expedia,Travel,153.5,Debit Card,Declined,New York,69,Male,Inactive
819,820,1,2025-02-04,POS,BestBuy,Electronics,271.83,Credit Card,Pending,Miami,66,Male,Inactive
820,821,90,2025-02-04,ATM,Amazon,Entertainment,364.27,Credit Card,Approved,Los Angeles,28,Male,Suspended
821,822,142,2025-02-04,ATM,Expedia,Clothing,411.41,Credit Card,Declined,New York,54,Male,Active
822,823,38,2025-02-04,POS,Expedia,Clothing,681.3,Debit Card,Declined,Houston,62,Other,Inactive
823,824,293,2025-02-04,Online,eBay,Electronics,61.4,Debit Card,Pending,San Francisco,28,Female,Active
824,825,139,2025-02-04,POS,Amazon,Groceries,39.5,Debit Card,Declined,Houston,50,Other,Inactive
825,826,259,2025-02-04,ATM,eBay,Travel,394.95,Credit Card,Declined,New York,52,Other,Suspended
826,827,161,2025-02-04,POS,Amazon,Travel,698.68,Debit Card,Declined,Chicago,19,Other,Active
827,828,178,2025-02-04,Online,eBay,Clothing,197.47,Credit Card,Approved,Seattle,34,Male,Inactive
828,829,10,2025-02-04,ATM,Target,Travel,643.3,Credit Card,Approved,Seattle,64,Female,Inactive
829,830,261,2025-02-04,POS,BestBuy,Health,263.53,Credit Card,Pending,Seattle,18,Female,Suspended
830,831,138,2025-02-04,Online,BestBuy,Electronics,886.66,Debit Card,Approved,Chicago,28,Female,Inactive
831,832,172,2025-02-04,ATM,Amazon,Groceries,896.21,Debit Card,Pending,Los Angeles,43,Male,Active
832,833,13,2025-02-04,Online,Walmart,Health,300.8,Credit Card,Approved,Seattle,54,Other,Active
833,834,168,2025-02-04,ATM,Costco,Electronics,233.84,Debit Card,Pending,Houston,38,Other,Suspended
834,835,130,2025-02-04,POS,Expedia,Dining,414.25,Credit Card,Approved,Chicago,42,Male,Inactive
835,836,84,2025-02-04,Online,Expedia,Entertainment,244.33,Credit Card,Approved,Chicago,56,Female,Inactive
836,837,101,2025-02-04,ATM,Amazon,Clothing,674.02,Debit Card,Pending,Seattle,24,Female,Suspended
837,838,273,2025-02-04,Online,eBay,Travel,826.93,Credit Card,Declined,Houston,53,Female,Active
838,839,265,2025-02-04,Online,Walmart,Dining,674.73,Credit Card,Declined,Miami,55,Other,Suspended
839,840,38,2025-02-04,POS,Target,Travel,825.23,Debit Card,Approved,Chicago,62,Other,Inactive
840,841,94,2025-02-05,Online,eBay,Health,400.01,Credit Card,Pending,Seattle,56,Male,Suspended
841,842,95,2025-02-05,ATM,eBay,Groceries,160.54,Credit Card,Declined,San Francisco,30,Female,Suspended
842,843,69,2025-02-05,ATM,Amazon,Groceries,739.26,Credit Card,Pending,New York,59,Female,Active
843,844,236,2025-02-05,ATM,Amazon,Groceries,363.67,Credit Card,Declined,Los Angeles,41,Other,Active
844,845,137,2025-02-05,ATM,Expedia,Travel,672.91,Credit Card,Pending,Chicago,45,Male,Active
845,846,76,2025-02-05,POS,Amazon,Dining,274.29,Credit Card,Approved,San Francisco,51,Female,Active
846,847,35,2025-02-05,Online,Amazon,Groceries,85.82,Credit Card,Pending,San Francisco,66,Female,Suspended
847,848,1,2025-02-05,POS,Amazon,Dining,992.62,Debit Card,Declined,Chicago,66,Male,Inactive
848,849,296,2025-02-05,Online,Expedia,Travel,160.42,Debit Card,Approved,Miami,69,Female,Suspended
849,850,60,2025-02-05,Online,Target,Health,988.48,Credit Card,Pending,New York,26,Male,Suspended
850,851,267,2025-02-05,Online,Target,Dining,977.39,Credit Card,Declined,Los Angeles,29,Female,Active
851,852,229,2025-02-05,POS,Costco,Health,794.85,Debit Card,Approved,Chicago,28,Female,Suspended
852,853,270,2025-02-05,Online,Costco,Travel,661.13,Debit Card,Pending,Los Angeles,56,Female,Inactive
853,854,286,2025-02-05,POS,Amazon,Travel,579.92,Debit Card,Declined,Houston,55,Other,Active
854,855,291,2025-02-05,ATM,Costco,Clothing,866.77,Debit Card,Pending,San Francisco,23,Other,Active
855,856,213,2025-02-05,ATM,Expedia,Travel,292.99,Debit Card,Pending,San Francisco,66,Other,Active
856,857,165,2025-02-05,Online,Target,Travel,470.34,Credit Card,Approved,Chicago,53,Female,Active
857,858,5,2025-02-05,POS,eBay,Electronics,621.29,Debit Card,Approved,Chicago,27,Other,Suspended
858,859,78,2025-02-05,ATM,Target,Groceries,414.13,Debit Card,Declined,Houston,28,Male,Suspended
859,860,62,2025-02-05,POS,Target,Clothing,430.35,Debit Card,Approved,Miami,52,Other,Inactive
860,861,132,2025-02-05,POS,Expedia,Entertainment,333.63,Credit Card,Declined,Chicago,18,Male,Suspended
861,862,89,2025-02-05,Online,Costco,Clothing,566.41,Credit Card,Pending,San Francisco,21,Male,Active
862,863,237,2025-02-05,ATM,eBay,Clothing,851.32,Credit Card,Pending,Los Angeles,29,Other,Suspended
863,864,42,2025-02-05,Online,Expedia,Entertainment,205.52,Credit Card,Declined,New York,18,Female,Suspended
864,865,89,2025-02-06,Online,Amazon,Electronics,934.76,Credit Card,Pending,Seattle,21,Male,Active
865,866,296,2025-02-06,ATM,BestBuy,Health,690.64,Credit Card,Approved,Los Angeles,69,Female,Suspended
866,867,295,2025-02-06,ATM,Target,Travel,824.16,Debit Card,Pending,Miami,62,Female,Active
867,868,104,2025-02-06,POS,BestBuy,Groceries,558.41,Credit Card,Approved,New York,30,Other,Inactive
868,869,14,2025-02-06,ATM,Expedia,Dining,780.62,Credit Card,Declined,Los Angeles,34,Female,Suspended
869,870,288,2025-02-06,POS,Expedia,Entertainment,21.12,Debit Card,Declined,Los Angeles,20,Other,Inactive
870,871,179,2025-02-06,POS,Expedia,Health,819.29,Credit Card,Pending,Houston,38,Female,Suspended
871,872,125,2025-02-06,POS,BestBuy,Entertainment,44.94,Debit Card,Pending,Seattle,54,Female,Inactive
872,873,23,2025-02-06,ATM,Expedia,Travel,890.46,Debit Card,Approved,Miami,68,Female,Active
873,874,63,2025-02-06,Online,Amazon,Electronics,992.0,Credit Card,Approved,San Francisco,21,Female,Inactive
874,875,143,2025-02-06,POS,Expedia,Entertainment,297.6,Debit Card,Pending,Houston,37,Other,Inactive
875,876,153,2025-02-06,Online,Walmart,Travel,214.27,Debit Card,Pending,New York,63,Male,Active
876,877,145,2025-02-06,Online,Costco,Travel,766.54,Debit Card,Declined,Seattle,69,Female,Active
877,878,225,2025-02-06,ATM,BestBuy,Electronics,256.76,Debit Card,Declined,San Francisco,66,Male,Inactive
878,879,104,2025-02-06,Online,Walmart,Clothing,866.23,Credit Card,Declined,Houston,30,Other,Inactive
879,880,104,2025-02-06,Online,Expedia,Clothing,107.33,Debit Card,Pending,Seattle,30,Other,Inactive
880,881,39,2025-02-06,ATM,Amazon,Groceries,130.33,Credit Card,Pending,Miami,27,Other,Inactive
881,882,198,2025-02-06,POS,Target,Groceries,979.26,Debit Card,Pending,Chicago,39,Other,Active
882,883,134,2025-02-06,Online,eBay,Clothing,675.47,Debit Card,Declined,Chicago,23,Male,Active
883,884,67,2025-02-06,ATM,Costco,Health,847.65,Debit Card,Pending,New York,40,Other,Inactive
884,885,179,2025-02-06,Online,eBay,Dining,327.71,Credit Card,Approved,Chicago,38,Female,Suspended
885,886,42,2025-02-06,Online,Expedia,Travel,678.1,Credit Card,Pending,Houston,18,Female,Suspended
886,887,15,2025-02-06,POS,Costco,Dining,596.27,Credit Card,Pending,New York,57,Female,Active
887,888,111,2025-02-06,Online,Costco,Travel,605.13,Debit Card,Pending,San Francisco,43,Other,Inactive
888,889,157,2025-02-07,ATM,Amazon,Clothing,684.12,Debit Card,Pending,Miami,43,Female,Inactive
889,890,289,2025-02-07,Online,Costco,Groceries,577.48,Debit Card,Pending,New York,60,Other,Inactive
890,891,231,2025-02-07,POS,BestBuy,Health,431.92,Debit Card,Approved,San Francisco,27,Female,Active
891,892,157,2025-02-07,POS,Walmart,Groceries,279.54,Credit Card,Approved,New York,43,Female,Inactive
892,893,38,2025-02-07,ATM,Walmart,Dining,769.74,Debit Card,Pending,Los Angeles,62,Other,Inactive
893,894,97,2025-02-07,POS,Walmart,Groceries,230.14,Credit Card,Declined,Los Angeles,34,Female,Inactive
894,895,289,2025-02-07,Online,BestBuy,Clothing,693.89,Debit Card,Pending,New York,60,Other,Inactive
895,896,254,2025-02-07,POS,eBay,Health,237.17,Credit Card,Pending,Seattle,68,Male,Inactive
896,897,196,2025-02-07,ATM,Amazon,Dining,627.2,Credit Card,Pending,Chicago,27,Female,Suspended
897,898,86,2025-02-07,POS,Costco,Health,748.34,Debit Card,Declined,Los Angeles,28,Female,Inactive
898,899,10,2025-02-07,POS,BestBuy,Travel,222.62,Debit Card,Declined,Seattle,64,Female,Inactive
899,900,5,2025-02-07,POS,Walmart,Groceries,64.64,Credit Card,Declined,Seattle,27,Other,Suspended
900,901,123,2025-02-07,ATM,Expedia,Health,135.32,Debit Card,Approved,Miami,23,Female,Active
901,902,118,2025-02-07,POS,Target,Electronics,607.97,Debit Card,Declined,San Francisco,60,Female,Active
902,903,294,2025-02-07,POS,Costco,Groceries,850.2,Credit Card,Approved,Houston,32,Male,Active
903,904,159,2025-02-07,Online,BestBuy,Travel,49.77,Credit Card,Approved,Los Angeles,39,Other,Suspended
904,905,228,2025-02-07,ATM,BestBuy,Health,735.48,Credit Card,Declined,New York,37,Male,Inactive
905,906,216,2025-02-07,POS,Amazon,Dining,344.61,Credit Card,Declined,Chicago,65,Female,Active
906,907,184,2025-02-07,ATM,Amazon,Travel,481.14,Debit Card,Declined,Houston,37,Other,Inactive
907,908,15,2025-02-07,POS,BestBuy,Electronics,929.22,Credit Card,Approved,San Francisco,57,Female,Active
908,909,157,2025-02-07,POS,Walmart,Health,335.31,Credit Card,Pending,Seattle,43,Female,Inactive
909,910,136,2025-02-07,POS,Target,Entertainment,468.01,Credit Card,Declined,San Francisco,27,Female,Inactive
910,911,261,2025-02-07,Online,Costco,Entertainment,18.61,Debit Card,Declined,Los Angeles,18,Female,Suspended
911,912,157,2025-02-07,Online,Amazon,Clothing,86.19,Credit Card,Declined,San Francisco,43,Female,Inactive
912,913,47,2025-02-08,Online,Costco,Groceries,262.3,Debit Card,Approved,San Francisco,69,Male,Inactive
913,914,173,2025-02-08,ATM,Walmart,Dining,32.71,Credit Card,Approved,Chicago,56,Other,Inactive
914,915,130,2025-02-08,ATM,Costco,Clothing,633.22,Credit Card,Pending,Seattle,42,Male,Inactive
915,916,95,2025-02-08,Online,Expedia,Health,429.27,Debit Card,Declined,Chicago,30,Female,Suspended
916,917,115,2025-02-08,ATM,Amazon,Entertainment,550.4,Credit Card,Approved,Chicago,23,Male,Suspended
917,918,243,2025-02-08,POS,Walmart,Entertainment,178.77,Credit Card,Pending,New York,23,Male,Active
918,919,292,2025-02-08,POS,Walmart,Entertainment,299.45,Debit Card,Declined,San Francisco,20,Male,Suspended
919,920,282,2025-02-08,POS,Target,Health,665.51,Credit Card,Approved,San Francisco,48,Female,Active
920,921,299,2025-02-08,Online,Target,Entertainment,965.48,Credit Card,Declined,San Francisco,55,Female,Inactive
921,922,283,2025-02-08,ATM,Expedia,Travel,55.16,Credit Card,Declined,Miami,58,Male,Inactive
922,923,69,2025-02-08,Online,Walmart,Health,890.93,Credit Card,Approved,Chicago,59,Female,Active
923,924,148,2025-02-08,ATM,eBay,Dining,579.0,Debit Card,Approved,Houston,58,Male,Suspended
924,925,11,2025-02-08,POS,Walmart,Clothing,566.1,Credit Card,Approved,Los Angeles,51,Other,Suspended
925,926,254,2025-02-08,Online,Target,Dining,502.78,Debit Card,Declined,Seattle,68,Male,Inactive
926,927,38,2025-02-08,ATM,eBay,Electronics,74.05,Credit Card,Declined,Houston,62,Other,Inactive
927,928,134,2025-02-08,ATM,Amazon,Entertainment,94.43,Debit Card,Pending,Seattle,23,Male,Active
928,929,200,2025-02-08,POS,Amazon,Electronics,602.91,Credit Card,Declined,New York,66,Male,Active
929,930,23,2025-02-08,Online,Costco,Groceries,344.25,Debit Card,Approved,New York,68,Female,Active
930,931,218,2025-02-08,Online,BestBuy,Groceries,917.68,Credit Card,Declined,Seattle,29,Male,Suspended
931,932,141,2025-02-08,Online,Target,Electronics,409.56,Debit Card,Pending,San Francisco,30,Other,Inactive
932,933,104,2025-02-08,POS,BestBuy,Health,147.57,Debit Card,Pending,Houston,30,Other,Inactive
933,934,210,2025-02-08,Online,eBay,Dining,716.15,Credit Card,Approved,San Francisco,20,Female,Suspended
934,935,111,2025-02-08,POS,Target,Electronics,296.89,Debit Card,Approved,Miami,43,Other,Inactive
935,936,104,2025-02-08,POS,Expedia,Groceries,527.84,Credit Card,Pending,New York,30,Other,Inactive
936,937,171,2025-02-09,POS,Walmart,Electronics,699.34,Credit Card,Pending,New York,42,Male,Inactive
937,938,133,2025-02-09,ATM,Expedia,Health,900.76,Credit Card,Pending,Houston,68,Female,Active
938,939,293,2025-02-09,Online,eBay,Electronics,793.23,Credit Card,Approved,New York,28,Female,Active
939,940,127,2025-02-09,Online,Target,Dining,677.98,Credit Card,Pending,Miami,47,Male,Inactive
940,941,106,2025-02-09,POS,eBay,Clothing,681.24,Debit Card,Pending,Miami,19,Male,Active
941,942,92,2025-02-09,POS,Walmart,Health,946.2,Credit Card,Approved,Miami,19,Male,Suspended
942,943,287,2025-02-09,Online,Amazon,Groceries,299.34,Credit Card,Declined,Los Angeles,32,Female,Suspended
943,944,51,2025-02-09,POS,Amazon,Dining,6.11,Credit Card,Declined,Miami,59,Other,Inactive
944,945,29,2025-02-09,Online,eBay,Electronics,275.59,Credit Card,Pending,Miami,65,Female,Suspended
945,946,296,2025-02-09,ATM,BestBuy,Electronics,221.8,Credit Card,Declined,Los Angeles,69,Female,Suspended
946,947,297,2025-02-09,POS,Target,Clothing,663.53,Credit Card,Declined,San Francisco,45,Female,Active
947,948,214,2025-02-09,Online,Target,Groceries,635.54,Debit Card,Declined,Chicago,47,Male,Active
948,949,267,2025-02-09,POS,Amazon,Groceries,595.49,Debit Card,Declined,New York,29,Female,Active
949,950,257,2025-02-09,Online,Costco,Travel,21.16,Credit Card,Pending,Miami,55,Female,Inactive
950,951,101,2025-02-09,Online,Expedia,Groceries,730.13,Debit Card,Declined,New York,24,Female,Suspended
951,952,110,2025-02-09,POS,Costco,Clothing,326.91,Credit Card,Declined,Houston,23,Other,Suspended
952,953,182,2025-02-09,ATM,Walmart,Entertainment,666.73,Credit Card,Approved,New York,63,Female,Active
953,954,1,2025-02-09,Online,Expedia,Travel,558.8,Credit Card,Pending,Seattle,66,Male,Inactive
954,955,55,2025-02-09,Online,Expedia,Travel,346.02,Credit Card,Approved,San Francisco,24,Male,Active
955,956,149,2025-02-09,Online,eBay,Electronics,138.9,Credit Card,Approved,Los Angeles,31,Male,Active
956,957,137,2025-02-09,ATM,Amazon,Electronics,98.95,Debit Card,Pending,New York,45,Male,Active
957,958,202,2025-02-09,ATM,Costco,Groceries,832.36,Debit Card,Declined,New York,30,Male,Inactive
958,959,117,2025-02-09,POS,Costco,Travel,918.81,Debit Card,Approved,New York,46,Female,Suspended
959,960,154,2025-02-09,ATM,Amazon,Electronics,651.54,Debit Card,Pending,Chicago,46,Male,Inactive
960,961,291,2025-02-10,POS,Costco,Clothing,107.92,Credit Card,Declined,Chicago,23,Other,Active
961,962,63,2025-02-10,POS,Amazon,Electronics,405.02,Debit Card,Pending,Houston,21,Female,Inactive
962,963,244,2025-02-10,ATM,eBay,Health,730.29,Credit Card,Approved,Los Angeles,18,Other,Active
963,964,25,2025-02-10,POS,BestBuy,Health,780.92,Debit Card,Declined,New York,64,Male,Suspended
964,965,90,2025-02-10,ATM,Expedia,Electronics,122.63,Debit Card,Declined,New York,28,Male,Suspended
965,966,75,2025-02-10,POS,eBay,Travel,5.03,Debit Card,Pending,New York,29,Female,Suspended
966,967,294,2025-02-10,ATM,Target,Entertainment,713.58,Debit Card,Declined,New York,32,Male,Active
967,968,210,2025-02-10,ATM,Walmart,Entertainment,359.81,Credit Card,Approved,Chicago,20,Female,Suspended
968,969,17,2025-02-10,POS,BestBuy,Travel,258.21,Debit Card,Approved,San Francisco,29,Male,Active
969,970,128,2025-02-10,Online,Target,Dining,17.83,Debit Card,Approved,San Francisco,24,Female,Active
970,971,251,2025-02-10,POS,Expedia,Entertainment,542.6,Credit Card,Pending,Houston,32,Other,Active
971,972,179,2025-02-10,ATM,Costco,Health,851.89,Credit Card,Declined,Seattle,38,Female,Suspended
972,973,182,2025-02-10,Online,Amazon,Clothing,957.84,Debit Card,Declined,Miami,63,Female,Active
973,974,152,2025-02-10,POS,Expedia,Travel,567.92,Credit Card,Declined,Los Angeles,34,Other,Inactive
974,975,25,2025-02-10,POS,eBay,Groceries,516.89,Credit Card,Approved,San Francisco,64,Male,Suspended
975,976,180,2025-02-10,POS,Walmart,Health,89.63,Credit Card,Declined,Seattle,63,Male,Inactive
976,977,198,2025-02-10,Online,eBay,Clothing,551.13,Debit Card,Approved,New York,39,Other,Active
977,978,161,2025-02-10,ATM,BestBuy,Clothing,383.08,Credit Card,Declined,San Francisco,19,Other,Active
978,979,177,2025-02-10,POS,BestBuy,Travel,609.1,Debit Card,Approved,Houston,53,Female,Suspended
979,980,285,2025-02-10,POS,Walmart,Clothing,391.78,Debit Card,Declined,Miami,19,Other,Active
980,981,63,2025-02-10,POS,Target,Travel,244.1,Debit Card,Pending,San Francisco,21,Female,Inactive
981,982,150,2025-02-10,POS,Target,Entertainment,99.49,Debit Card,Pending,Houston,48,Other,Active
982,983,154,2025-02-10,POS,BestBuy,Electronics,318.34,Credit Card,Approved,Chicago,46,Male,Inactive
983,984,156,2025-02-10,ATM,BestBuy,Health,101.16,Debit Card,Approved,Miami,54,Female,Suspended
984,985,49,2025-02-11,ATM,Costco,Dining,181.01,Credit Card,Declined,Houston,42,Other,Suspended
985,986,84,2025-02-11,POS,Amazon,Electronics,987.4,Debit Card,Declined,Seattle,56,Female,Inactive
986,987,177,2025-02-11,Online,Costco,Health,446.88,Credit Card,Pending,San Francisco,53,Female,Suspended
987,988,148,2025-02-11,ATM,Costco,Travel,534.21,Debit Card,Declined,Chicago,58,Male,Suspended
988,989,118,2025-02-11,Online,Target,Health,874.25,Credit Card,Approved,Seattle,60,Female,Active
989,990,63,2025-02-11,ATM,Walmart,Entertainment,995.59,Debit Card,Approved,Houston,21,Female,Inactive
990,991,189,2025-02-11,POS,Target,Travel,584.8,Debit Card,Approved,Houston,20,Other,Inactive
991,992,49,2025-02-11,ATM,Amazon,Electronics,813.41,Credit Card,Approved,Seattle,42,Other,Suspended
992,993,257,2025-02-11,POS,eBay,Groceries,330.31,Debit Card,Approved,San Francisco,55,Female,Inactive
993,994,224,2025-02-11,ATM,BestBuy,Groceries,309.22,Debit Card,Pending,Miami,57,Other,Inactive
994,995,141,2025-02-11,POS,BestBuy,Health,405.69,Debit Card,Pending,Chicago,30,Other,Inactive
995,996,215,2025-02-11,POS,Amazon,Groceries,674.14,Credit Card,Approved,New York,52,Female,Inactive
996,997,211,2025-02-11,POS,Costco,Travel,683.78,Debit Card,Declined,Los Angeles,64,Male,Active
997,998,32,2025-02-11,POS,Walmart,Clothing,318.66,Debit Card,Approved,Miami,65,Female,Inactive
998,999,158,2025-02-11,Online,BestBuy,Travel,137.54,Credit Card,Pending,Chicago,34,Male,Active
999,1000,285,2025-02-11,POS,Expedia,Clothing,634.23,Credit Card,Approved,Seattle,19,Other,Active
1000,1001,286,2025-02-11,Online,Costco,Electronics,132.68,Credit Card,Pending,Houston,55,Other,Active
1001,1002,144,2025-02-11,Online,BestBuy,Dining,580.6,Credit Card,Pending,Seattle,18,Male,Active
1002,1003,19,2025-02-11,POS,Expedia,Clothing,694.96,Credit Card,Approved,Chicago,57,Male,Suspended
1003,1004,18,2025-02-11,Online,Amazon,Groceries,702.11,Debit Card,Approved,Seattle,38,Other,Inactive
1004,1005,257,2025-02-11,ATM,Amazon,Travel,754.7,Debit Card,Declined,Seattle,55,Female,Inactive
1005,1006,78,2025-02-11,POS,Costco,Electronics,873.5,Debit Card,Pending,Los Angeles,28,Male,Suspended
1006,1007,175,2025-02-11,Online,BestBuy,Groceries,502.46,Credit Card,Declined,San Francisco,50,Male,Suspended
1007,1008,194,2025-02-11,POS,Target,Electronics,731.6,Debit Card,Approved,Los Angeles,32,Other,Suspended
1008,1009,113,2025-02-12,POS,Expedia,Dining,621.08,Credit Card,Pending,New York,56,Male,Suspended
1009,1010,114,2025-02-12,POS,Walmart,Entertainment,190.71,Credit Card,Declined,New York,36,Male,Inactive
1010,1011,222,2025-02-12,Online,BestBuy,Travel,30.56,Debit Card,Declined,Los Angeles,60,Male,Inactive
1011,1012,166,2025-02-12,ATM,Walmart,Health,288.12,Credit Card,Declined,Miami,23,Other,Suspended
1012,1013,132,2025-02-12,ATM,BestBuy,Travel,445.82,Credit Card,Approved,Miami,18,Male,Suspended
1013,1014,264,2025-02-12,Online,Target,Dining,619.02,Debit Card,Approved,Seattle,29,Female,Active
1014,1015,55,2025-02-12,POS,Target,Travel,850.71,Credit Card,Approved,Seattle,24,Male,Active
1015,1016,131,2025-02-12,Online,Costco,Health,200.26,Credit Card,Pending,Houston,50,Male,Suspended
1016,1017,288,2025-02-12,Online,Costco,Clothing,129.92,Debit Card,Approved,New York,20,Other,Inactive
1017,1018,266,2025-02-12,Online,Target,Electronics,963.66,Credit Card,Pending,Houston,28,Female,Suspended
1018,1019,162,2025-02-12,POS,eBay,Health,112.5,Credit Card,Declined,New York,39,Male,Inactive
1019,1020,87,2025-02-12,Online,Target,Groceries,481.1,Debit Card,Declined,Los Angeles,51,Male,Inactive
1020,1021,55,2025-02-12,POS,Amazon,Dining,587.64,Debit Card,Approved,Miami,24,Male,Active
1021,1022,288,2025-02-12,Online,Amazon,Clothing,543.67,Debit Card,Declined,Seattle,20,Other,Inactive
1022,1023,178,2025-02-12,ATM,eBay,Groceries,90.6,Debit Card,Approved,Miami,34,Male,Inactive
1023,1024,8,2025-02-12,Online,Expedia,Groceries,61.74,Credit Card,Pending,Los Angeles,23,Male,Inactive
1024,1025,247,2025-02-12,Online,Walmart,Dining,109.96,Credit Card,Declined,Houston,39,Female,Suspended
1025,1026,255,2025-02-12,ATM,BestBuy,Clothing,587.66,Debit Card,Approved,Houston,41,Male,Active
1026,1027,54,2025-02-12,POS,BestBuy,Entertainment,546.62,Credit Card,Declined,Chicago,47,Male,Inactive
1027,1028,249,2025-02-12,POS,eBay,Groceries,237.57,Credit Card,Declined,Seattle,41,Other,Suspended
1028,1029,239,2025-02-12,Online,Amazon,Groceries,639.59,Debit Card,Approved,Seattle,40,Other,Active
1029,1030,229,2025-02-12,ATM,Costco,Clothing,820.97,Debit Card,Declined,Seattle,28,Female,Suspended
1030,1031,67,2025-02-12,POS,BestBuy,Travel,46.37,Credit Card,Declined,New York,40,Other,Inactive
1031,1032,51,2025-02-12,Online,Amazon,Groceries,500.64,Debit Card,Declined,Houston,59,Other,Inactive
1032,1033,97,2025-02-13,ATM,Expedia,Electronics,690.86,Debit Card,Declined,Los Angeles,34,Female,Inactive
